Phi [lgM☉⁻¹Mpc⁻³],sigma_Phi [lgM☉⁻¹Mpc⁻³],Mbh [M☉],sigma_Mbh,colour,face colour,shape,label,ADSABS,data
-2.507630793802197,,439071.7002902713,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.507630793802197,,443052.69179297454,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.507630793802197,,447069.7782964125,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.507793083411835,,451123.2870680715,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.5117714063524144,,455213.5483427158,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.515261587604395,,459340.8953492973,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.515261587604395,,463505.66433809965,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.518517562674624,,467708.1946081328,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.5344308544369394,,471948.82853477553,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.545784762813188,,476227.91159766837,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.545784762813188,,480545.79240886046,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.545784762813188,,484902.8227412065,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.545784762813188,,489299.3575570312,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.545784762813188,,493735.755037044,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.545784762813188,,498212.3766095202,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.545784762813188,,502729.58697974635,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.545784762813188,,507287.7541597326,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.548228016975544,,511887.2494981947,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.552206339916123,,516528.4477108038,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.558953769098017,,521211.7269107198,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.566910414979175,,525937.4686393922,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.5686771442197833,,530706.0578976442,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.5686771442197833,,535517.8831770391,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.5720979546190175,,540373.3364915297,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.576076277559597,,545272.8134093963,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.5763079380219813,,550216.7130854682,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.5764021296385557,,555205.4382936539,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.580380452579135,,560239.3954597396,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.5843587755197137,,565318.9946945122,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.588337098460293,,570444.6498271654,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.591569525626378,,575616.7784390142,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.591569525626378,,580835.801897517,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.592641273479831,,586102.1453905972,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.596619596420411,,591416.237961296,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.6005979193609896,,596778.5125427097,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.604576242301568,,602189.4059932731,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.606831113230774,,607649.3591323441,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.606831113230774,,613158.8167761177,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.6088804173211066,,618718.2277738649,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.612858740261685,,624328.0450444997,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.6144619070329727,,629988.7256134794,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.6144619070329727,,635700.7306500328,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.6144619070329727,,641464.5255047386,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.6144619070329727,,647280.5797474321,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.6174887673601837,,653149.3672054618,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.621467090300762,,659071.3660022914,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.622092700835171,,665047.0585964521,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.622092700835171,,671076.9318208493,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.640485523260825,,677161.4769224187,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.6602466698461624,,683301.1896021563,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.6602466698461624,,689496.5700554964,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.6605986155486328,,695748.1230130641,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.664576938489212,,702056.3577817946,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.667877463648361,,708421.7882864261,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.667877463648361,,714844.9331113698,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.667877463648361,,721326.3155429518,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.667877463648361,,727866.4636120597,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.6692069655877106,,734465.9101371411,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.673185288528289,,741125.1927676275,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.678818965487176,,747844.8540277286,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.686775611368334,,754625.4413606322,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.6907698450549558,,761467.5071731065,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.6907698450549558,,768371.6088804951,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.6907698450549558,,775338.3089521464,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.6907698450549558,,782368.1749572163,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.693402755310143,,789461.7796109231,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.6973810782507224,,796619.7008212,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.6984006388571538,,803842.5217357763,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.6984006388571538,,811130.8307896872,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.6984006388571538,,818485.2217532123,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.6984006388571538,,825906.2937802509,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.7020111053492206,,833394.6514571283,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.7059894282897994,,840950.9048518604,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.706031432659352,,848575.6695638483,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.7068829757875696,,856269.566774033,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.718817944609308,,864033.2232955014,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.728923814065947,,871867.2716245526,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.728923814065947,,879772.3499922282,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.7307949178005986,,887749.1024163011,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.7387515636817565,,895798.1787537542,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.7441854016703435,,903920.2347537153,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.7441854016703435,,912115.9321108828,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.7457726576955883,,920385.9385194331,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.7497509806361675,,928730.9277274169,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.751816195472542,,937151.5795916502,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.751816195472542,,945648.5801330924,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.7540551556557067,,954222.6215927566,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.758033478596285,,962874.4024880787,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.7620118015368638,,971604.6276698458,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.7659901244774425,,980414.0083796107,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.7699684474180213,,989303.2623076369,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.773946770358601,,998273.1136513706,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.777925093299179,,1007324.2931744303,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.781903416239759,,1016457.5382661629,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.782339370681335,,1025673.5930016902,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.782339370681335,,1034973.2082025502,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.786207591259297,,1044357.1414978546,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.7899701644835333,,1053826.1573860154,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.7899701644835333,,1063381.0272970267,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.7899701644835333,,1073022.5296553127,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.7899701644835333,,1082751.449943147,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.7899701644835333,,1092568.580764636,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.7899701644835333,,1102474.7219103056,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.79474338829642,,1112470.6804222488,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.810656680058736,,1122557.2706598788,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.8235316557566885,,1132735.3143662717,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.8314883016378456,,1143005.640735115,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.835754927296723,,1153369.0864782617,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.835754927296723,,1163826.495893888,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.835754927296723,,1174378.720935291,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.835754927296723,,1185026.6212802872,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.835754927296723,,1195771.0644012515,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.835754927296723,,1206612.9256357893,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.835754927296723,,1217553.0882580497,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.835754927296723,,1228592.4435506866,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.835754927296723,,1239731.8908774583,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.835754927296723,,1250972.3377565253,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.842703468308601,,1262314.6999343499,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.8506601141897576,,1273759.901460328,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.8510165149011195,,1285308.874762058,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.851164166624398,,1296962.5607213082,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.8551424895649777,,1308721.9087506698,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.858647308703318,,1320587.8768708934,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.858647308703318,,1332561.431788966,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.858647308703318,,1344643.5489768304,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.858647308703318,,1356835.212750885,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.858647308703318,,1369137.416352162,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.858647308703318,,1381551.1620272477,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.858647308703318,,1394077.4611099358,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.858647308703318,,1406717.334103617,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.858647308703318,,1419471.8107644238,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.858647308703318,,1432341.930185111,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.858647308703318,,1445328.7408797257,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.858647308703318,,1458433.3008690192,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.861075924979314,,1471656.6777666435,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.8650542479198933,,1484999.9488661296,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.8662781025055164,,1498464.2012286535,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.8662781025055164,,1512050.5317716012,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.8662781025055164,,1525760.0473579192,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.8662781025055164,,1539593.86488631,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.8662781025055164,,1553553.111382211,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.8662781025055164,,1567638.9240896164,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.8662781025055164,,1581852.4505637249,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.8662781025055164,,1596194.8487644314,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.8662781025055164,,1610667.2871506684,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.8662781025055164,,1625270.9447755811,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.8662781025055164,,1640007.0113826205,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.8670093603936513,,1654876.6875024242,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.8709876833342296,,1669881.184550659,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.873908896307715,,1685021.7249266962,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.873908896307715,,1700299.5421132029,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.8752918583537688,,1715715.8807766363,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.8792701812943466,,1731271.996868627,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.881539690109913,,1746969.1577283388,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.881539690109913,,1762808.6421856687,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.881539690109913,,1778791.7406654693,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.881539690109913,,1794919.755292662,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.883900208392845,,1811193.9999983222,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.887878531333424,,1827615.800626728,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.889170483912111,,1844186.4950433562,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.889170483912111,,1860907.4332439182,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.889170483912111,,1877779.9774642896,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.889170483912111,,1894805.502291532,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.889170483912111,,1911985.3947758598,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.889170483912111,,1929321.0545436456,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.896498337109654,,1946813.8939114497,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.9044320715165077,,1964465.338001061,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.9044320715165077,,1982276.8248556426,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.9044320715165077,,2000249.8055568289,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.9044320715165077,,2018385.7443430063,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.905095231411578,,2036686.1187285446,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.909073554352157,,2055152.4196242108,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.912062865318706,,2073786.1514586129,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.912062865318706,,2092588.832300768,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.912062865318706,,2111561.9939837814,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-2.912062865318706,,2130707.182229622,,#0000ff,none,line,Heavy Super-Eddington,https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
